"1500482113,""Default"",""25.10.2017 21:15:56"",""25.10.2017 21:21:49"",""352"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Ottamalla opiskelijat vahvemmin mukaan opetussuunnitelmatyöhön"","""","""",""23"","""","""",""23"","""","""",""21"","""","""",""Lisäämällä opintolainan määrää";"Poistamalla tulorajat"","""","""",""Jäsenmaksun yhteydessä kerättävän vapaaehtoisen kehitysyhteistyömaksun"","""","""",""78"","""","""",""24"","""","""",""76"","""",""asuntokohteisiin liittyvät päätökset ";"muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus"","""",""3"","""",""4"","""",""2"","""",""4"","""",""1"","""",""Asunnot";"Tilat"","""",""4"","""",""Nykyinen tilanne on riittävän hyvä. "","""",""5"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1500482135,""Default"",""26.10.2017 07:33:52"",""26.10.2017 07:40:58"",""425"",""Default version"","""",""Suomessa ei tulisi voida periä lainkaan lukukausimaksuja"","""","""",""Ottamalla opiskelijat vahvemmin mukaan opetussuunnitelmatyöhön"","""","""",""73"","""","""",""27"","""","""",""100"","""","""",""Lisäämällä opintorahan määrää";"Lakkauttamalla opintotuki ja siirtymällä perustuloon"","""","""",""Jäsenmaksun yhteydessä kerättävän vapaaehtoisen kehitysyhteistyömaksun"","""","""",""77"","""","""",""79"","""","""",""82"","""",""asuntokohteisiin liittyvät päätökset ";"muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus"","""",""1"","""",""1"","""",""3"","""",""5"","""",""2"","""",""Asunnot";Edunvalvonta;"Yhdistysavustukset ja stipendit"","""",""2"","""",""AYY:n tulisi edistää suomalaisten ja ulkomaisten opiskelijoiden keskinäisiä kohtaamisia."","""",""4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Sameli Sivonen"",""91%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1500482138,""Default"",""26.10.2017 07:45:11"",""26.10.2017 07:47:38"",""146"",""Default version"","""",""Suomessa ei tulisi voida periä lainkaan lukukausimaksuja";"Muista kuin ensimmäisestä korkeakoulututkinnosta"","""","""",""Ottamalla opiskelijat vahvemmin mukaan opetussuunnitelmatyöhön";"Lisäämällä ainejärjestöjen vaikutusmahdollisuuksia"","""","""",""70"","""","""",""28"","""","""","""","""","""",""Lisäämällä opintorahan määrää"","""","""",""Tapahtumia ja tilaisuuksia aiheeseen liittyen";"Osallistumista yliopistojen korkeakouluyhteistyöhön kehittyvien maiden korkeakoulujen kanssa"","""","""",""79"","""","""",""100"","""","""",""82"","""",""asuntokohteisiin liittyvät päätökset ";"muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus"","""",""4"","""",""2"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1500482148,""Default"",""26.10.2017 08:10:38"",""26.10.2017 08:12:04"",""86"",""Default version"","""",""Muista kuin ensimmäisestä korkeakoulututkinnosta"","""","""",""Madaltamalla opiskelijoiden kynnystä keskustella henkilökunnan kanssa omista opinnoistaan"","""","""",""25"","""","""",""0"","""","""",""21"","""","""",""Ei millään edellä mainituista tavoista"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1500482187,""Default"",""26.10.2017 11:12:11"",""26.10.2017 11:14:56"",""165"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Lisäämällä ainejärjestöjen vaikutusmahdollisuuksia";"Kehittämällä yliopiston palautejärjestelmiä ja vahvistamalla niiden vaikuttavuutta"","""","""",""69"","""","""",""0"","""","""",""48"","""","""",""Ei millään edellä mainituista tavoista"","""","""",""Osallistumista ylioppilaskuntien yhteiselle kehitysyhteistyöviikolle"","""","""",""73"","""","""",""78"","""","""",""74"","""",""muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus";"budjetti"","""",""3"","""",""3"","""",""3"","""",""4"","""",""3"","""",""Asunnot";Tilat;"Kulttuuritapahtumat"","""",""2"","""",""Kaiken pitäisi lähtökohtaisesti olla englanniksi. "","""",""3"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""us"",""Rowlinson Andrew"",""96%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1500482198,""Default"",""26.10.2017 13:49:47"",""26.10.2017 13:51:47"",""120"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Kehittämällä yliopiston palautejärjestelmiä ja vahvistamalla niiden vaikuttavuutta";"Vahvistamalla opiskelijoiden asemaa yliopiston valmistelevissa työryhmissä"","""","""",""20"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1500482210,""Default"",""26.10.2017 15:32:12"",""26.10.2017 15:33:42"",""90"",""Default version"","""",""Suomessa ei tulisi voida periä lainkaan lukukausimaksuja"","""","""",""Madaltamalla opiskelijoiden kynnystä keskustella henkilökunnan kanssa omista opinnoistaan";"Kehittämällä yliopiston palautejärjestelmiä ja vahvistamalla niiden vaikuttavuutta"","""","""",""0"","""","""",""0"","""","""",""24"","""","""",""Poistamalla tulorajat";"Lisäämällä opintolainan määrää"","""","""",""Ylioppilaskunnan ei tulisi tehdä kehitysyhteistyötä"","""","""",""44"","""","""",""26"","""","""",""50"","""",""asuntokohteisiin liittyvät päätökset ";"budjetti"","""",""3"","""",""3"","""",""1"","""",""3"","""",""3"","""",""Asunnot";Yritysyhteistyö;"Tilat"","""",""3"","""",""AYY:n tulisi edistää suomalaisten ja ulkomaisten opiskelijoiden keskinäisiä kohtaamisia."","""",""3"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1500482211,""Default"",""26.10.2017 15:32:37"",""26.10.2017 15:38:06"",""329"",""Default version"","""",""Suomessa ei tulisi voida periä lainkaan lukukausimaksuja"","""","""",""Kehittämällä yliopiston palautejärjestelmiä ja vahvistamalla niiden vaikuttavuutta"","""","""",""14"","""","""",""3"","""","""",""40"","""","""",""Poistamalla tulorajat"","""","""",""Oman hankkeen / hankkeita"","""","""",""60"","""","""",""66"","""","""",""59"","""",""asuntokohteisiin liittyvät päätökset ";"budjetti"","""",""3"","""",""2"","""",""2"","""",""3"","""",""2"","""",""Asunnot";Tilat;"Kulttuuritapahtumat"","""",""3"","""",""Nykyinen tilanne on riittävän hyvä. "","""",""3"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1500482213,""Default"",""26.10.2017 15:36:52"",""26.10.2017 15:42:46"",""353"",""Default version"","""",""Muista kuin ensimmäisestä korkeakoulututkinnosta";"EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Vahvistamalla opiskelijoiden asemaa yliopiston valmistelevissa työryhmissä";"Vahvistamalla opiskelijoiden asemaa yliopiston virallisissa päätöksentekoelimissä"","""","""",""74"","""","""",""14"","""","""",""37"","""","""",""Lisäämällä opintorahan määrää";"Lakkauttamalla opintotuki ja siirtymällä perustuloon"","""","""",""Osallistumista yliopistojen korkeakouluyhteistyöhön kehittyvien maiden korkeakoulujen kanssa";"Tapahtumia ja tilaisuuksia aiheeseen liittyen"","""","""",""79"","""","""",""73"","""","""",""100"","""",""asuntokohteisiin liittyvät päätökset ";"muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus"","""",""3"","""",""4"","""",""2"","""",""3"","""",""4"","""",""Asunnot";"Yhdistysavustukset ja stipendit"","""",""2"","""",""AYY:n tulisi ajaa lisää englanninkielisiä tutkintoja."","""",""5"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1500482227,""Default"",""26.10.2017 16:03:36"",""26.10.2017 16:10:33"",""416"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Lisäämällä ainejärjestöjen vaikutusmahdollisuuksia";"Vahvistamalla opiskelijoiden asemaa yliopiston virallisissa päätöksentekoelimissä"","""","""",""35"","""","""",""79"","""","""",""59"","""","""",""Lakkauttamalla opintotuki ja siirtymällä perustuloon"","""","""",""Tapahtumia ja tilaisuuksia aiheeseen liittyen"","""","""",""71"","""","""",""32"","""","""",""77"","""",""asuntokohteisiin liittyvät päätökset ";"muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus"","""",""2"","""",""5"","""",""1"","""",""3"","""",""1"","""",""Asunnot";Kulttuuritapahtumat;"Tilat"","""",""1"","""",""Kansainvälisyyttä korostetaan jo nyt liikaa. "","""",""1"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1501102198,""Default"",""26.10.2017 08:32:01"",""26.10.2017 08:42:10"",""609"",""Default version"","""",""Kaikilta opiskelijoilta"","""","""",""Ottamalla opiskelijat vahvemmin mukaan opetussuunnitelmatyöhön";"Vahvistamalla opiskelijoiden asemaa yliopiston valmistelevissa työryhmissä"","""","""",""75"","""","""",""100"","""","""",""63"","""","""",""Lakkauttamalla opintotuki ja siirtymällä perustuloon";"Poistamalla tulorajat"","""","""",""Jäsenmaksun yhteydessä kerättävän vapaaehtoisen kehitysyhteistyömaksun";"Tapahtumia ja tilaisuuksia aiheeseen liittyen"","""","""",""49"","""","""",""100"","""","""",""100"","""",""asuntokohteisiin liittyvät päätökset ";"budjetti"","""","""","""",""4"","""",""4"","""",""4"","""",""2"","""",""Edunvalvonta";"Asunnot"","""",""1"","""",""AYY:n tulisi edistää suomalaisten ja ulkomaisten opiskelijoiden keskinäisiä kohtaamisia."","""",""2"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Pietarinen Samir"",""88%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1501102208,""Default"",""26.10.2017 10:14:42"",""26.10.2017 10:21:22"",""400"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Ei millään edellä mainituista tavoista"","""","""",""26"","""","""",""64"","""","""",""22"","""","""",""Lisäämällä opintorahan määrää"","""","""",""Ylioppilaskunnan ei tulisi tehdä kehitysyhteistyötä"","""","""",""99"","""","""",""4"","""","""",""99"","""",""asuntokohteisiin liittyvät päätökset ";"muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus"","""","""","""","""","""",""3"","""",""1"","""",""1"","""",""Asunnot";Tilat;"Yritysyhteistyö"","""",""4"","""",""Kansainvälisyyttä korostetaan jo nyt liikaa. "","""",""1"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Piesala Ville"",""73%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1501102242,""Default"",""26.10.2017 17:28:25"",""26.10.2017 17:58:49"",""1823"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Ottamalla opiskelijat vahvemmin mukaan opetussuunnitelmatyöhön";"Lisäämällä ainejärjestöjen vaikutusmahdollisuuksia"","""","""",""12"","""","""",""45"","""","""",""66"","""","""",""Lisäämällä opintorahan määrää"","""","""",""Osallistumista yliopistojen korkeakouluyhteistyöhön kehittyvien maiden korkeakoulujen kanssa"","""","""",""65"","""","""",""36"","""","""",""50"","""",""asuntokohteisiin liittyvät päätökset ";"budjetti"","""",""3"","""",""4"","""",""4"","""",""3"","""",""1"","""",""Asunnot";Edunvalvonta;"Tilat"","""",""2"","""",""AYY:ssä ja kaikissa yhdistyksissä toimimisen pitäisi olla mahdollista englanniksi. "","""",""3"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1501112169,""Default"",""26.10.2017 08:54:12"",""26.10.2017 08:57:11"",""178"",""Default version"","""",""Kaikilta opiskelijoilta"","""","""",""Lisäämällä ainejärjestöjen vaikutusmahdollisuuksia"","""","""",""64"","""","""",""36"","""","""",""0"","""","""",""Poistamalla tulorajat"","""","""",""Osallistumista ylioppilaskuntien yhteiselle kehitysyhteistyöviikolle"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Heikkilä Lukas"",""71%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1501122196,""Default"",""26.10.2017 08:07:28"",""26.10.2017 09:14:12"",""4004"",""Default version"","""",""Suomessa ei tulisi voida periä lainkaan lukukausimaksuja";"Muista kuin ensimmäisestä korkeakoulututkinnosta"","""","""",""Vahvistamalla opiskelijoiden asemaa yliopiston virallisissa päätöksentekoelimissä";"Ottamalla opiskelijat vahvemmin mukaan opetussuunnitelmatyöhön"","""","""",""12"","""","""",""8"","""","""",""33"","""","""",""Lakkauttamalla opintotuki ja siirtymällä perustuloon";"Poistamalla tulorajat"","""","""",""Osallistumista ylioppilaskuntien yhteiselle kehitysyhteistyöviikolle";"Jäsenmaksun yhteydessä kerättävän vapaaehtoisen kehitysyhteistyömaksun"","""","""",""74"","""","""",""64"","""","""",""78"","""",""asuntokohteisiin liittyvät päätökset ";"henkilövalinnat"","""",""4"","""",""4"","""",""4"","""",""3"","""",""4"","""",""Asunnot";Tilat;"Edunvalvonta"","""",""4"","""",""AYY:n tulisi edistää suomalaisten ja ulkomaisten opiskelijoiden keskinäisiä kohtaamisia."","""",""4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Liimatainen Lassi"",""83%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1501122213,""Default"",""26.10.2017 22:12:14"",""26.10.2017 22:17:56"",""342"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Kehittämällä yliopiston palautejärjestelmiä ja vahvistamalla niiden vaikuttavuutta"","""","""",""22"","""","""",""6"","""","""",""6"","""","""",""Lisäämällä opintorahan määrää";"Lakkauttamalla opintotuki ja siirtymällä perustuloon"","""","""",""Jäsenmaksun yhteydessä kerättävän vapaaehtoisen kehitysyhteistyömaksun"","""","""","""","""","""",""36"","""","""",""27"","""",""asuntokohteisiin liittyvät päätökset "","""",""3"","""","""","""",""1"","""",""1"","""",""1"","""",""Asunnot";Edunvalvonta;"Tilat"","""",""1"","""",""AYY:n tulisi edistää suomalaisten ja ulkomaisten opiskelijoiden keskinäisiä kohtaamisia."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1501132229,""Default"",""26.10.2017 07:23:11"",""26.10.2017 07:24:04"",""52"",""Default version"","""",""Suomessa ei tulisi voida periä lainkaan lukukausimaksuja"","""","""",""Vahvistamalla opiskelijoiden asemaa yliopiston valmistelevissa työryhmissä"","""","""",""36"","""","""",""52"","""","""",""32"","""","""",""Lakkauttamalla opintotuki ja siirtymällä perustuloon"","""","""",""Osallistumista ylioppilaskuntien yhteiselle kehitysyhteistyöviikolle"","""","""",""64"","""","""",""30"","""","""",""88"","""",""asuntokohteisiin liittyvät päätökset ";"muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus"","""","""","""",""1"","""",""2"","""",""4"","""","""","""",""Kulttuuritapahtumat";Edunvalvonta;"Asunnot"","""","""","""",""AYY:n tulisi edistää suomalaisten ja ulkomaisten opiskelijoiden keskinäisiä kohtaamisia."","""",""5"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1501132234,""Default"",""26.10.2017 07:46:47"",""26.10.2017 07:52:48"",""360"",""Default version"","""",""Suomessa ei tulisi voida periä lainkaan lukukausimaksuja"","""","""",""Kehittämällä yliopiston palautejärjestelmiä ja vahvistamalla niiden vaikuttavuutta";"Vahvistamalla opiskelijoiden asemaa yliopiston valmistelevissa työryhmissä"","""","""",""30"","""","""",""28"","""","""",""30"","""","""",""Lakkauttamalla opintotuki ja siirtymällä perustuloon";"Lisäämällä opintorahan määrää"","""","""",""Osallistumista ylioppilaskuntien yhteiselle kehitysyhteistyöviikolle";"Tapahtumia ja tilaisuuksia aiheeseen liittyen"","""","""",""70"","""","""",""81"","""","""",""70"","""",""budjetti";"asuntokohteisiin liittyvät päätökset "","""",""3"","""",""3"","""",""2"","""",""4"","""","""","""",""Asunnot";Edunvalvonta;"Tilat"","""",""4"","""",""AYY:ssä ja kaikissa yhdistyksissä toimimisen pitäisi olla mahdollista englanniksi. "","""",""4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Minkkinen Petra"",""96%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
